Node,x,y,
2479,227.569088,236.257964,
2480,236.133404,214.144184,
2481,278.4,247.6,
2482,330.8,229.6,
2483,332,237.6,
2484,259.8,226,
2485,208.8,221,
2486,224.8,233,
2487,212.4,236.2,
2488,216.751724,224.671952,
2489,227.6,229,
2490,255,236.2,
2491,231.648788,240.930812,
2492,287,231.4,
2493,265,219.6,
2494,266.6,240.4,
2495,224.229032,217.305884,
2496,231.6,219.4,
2497,234.8,225,
2498,290.8,228,
2499,235.2,223.8,
2500,227.569088,236.257964,
2501,279.8,247.2,
2502,236.133404,214.144184,
2503,278.4,247.6,
2504,254,240.8,
2505,626,281,
2506,702.4,399,
2507,287,231.4,
2508,231.6,219.4,
2509,234.8,225,
2510,290.8,228,
2511,227.569088,236.257964,
2512,236.133404,214.144184,
2513,278.4,247.6,
2514,254,240.8,
2515,265,219.6,
2516,290.8,228,
2517,227.569088,236.257964,
2518,236.133404,214.144184,
2519,278.4,247.6,
2520,304.2,215.8,
2521,228.6,227,
2522,291.6,213.6,
2523,235.2,223.8,
2524,227.569088,236.257964,
2525,236.133404,214.144184,
2526,278.4,247.6,
2527,254,240.8,
2528,601.4,270.4,
2529,638.6,274.8,
2530,634.4,284,
2531,605.2,274.4,
2532,648.2,271,
2533,622,260.8,
2534,638.4215,267.002996,
2535,626.4,277.6,
2536,599.4,263.4,
2537,647.4,275,
2538,636.8,289.6,
2539,656.8,255.2,
2540,629.096684,270.635372,
2541,637.6,271,
2542,325,376,
2543,385.6,378.6,
2544,382,405.2,
2545,371,399.4,
2546,357.2,415.6,
2547,351.4,385.2,
2548,324.6,407.2,
2549,285.8,394.6,
2550,250.4,335.2,
2551,291.2,392.6,
2552,242,337,
2553,292.4,390.6,
2554,294.2,407.4,
2555,231,346.6,
2556,257.8,360.8,
2557,252,376.6,
2558,232.2,349.2,
2559,263.6,387,
2560,244.8,351.8,
2561,230.6,340.4,
2562,255.6,342.4,
2563,266.2,325.2,
2564,262.2,328.2,
2565,228.8,250.4,
2566,564.8,329,
2567,567.886436,360.410528,
2568,611.4,379.8,
2569,548,366.2,
2570,538.4,406.6,
2571,576,353,
2572,603,351.8,
2573,562.6,357.8,
2574,617.2,376.2,
2575,612.6,366,
2576,575.4,399.6,
2577,579.6,399.8,
2578,592.8,393.6,
2579,568.89812,377.36048,
2580,575.8,394.8,
2581,596,403.8,
2582,686.297,393.869768,
2583,621.2,377.6,
2584,538.2,401.6,
2585,538.4,406.6,
2586,556.6,443.4,
2587,535,406.2,
2588,598.6,375.2,
2589,613.6,367.2,
2590,590.6,379,
2591,596,403.8,
2592,592.2,382.8,
2593,585,365.8,
2594,575.8,394.8,
2595,560.18768,381.218456,
2596,553.2,363.6,
2597,614.6,377,
2598,575.8,394.8,
2599,598.638464,396.521648,
2600,567,368.6,
2601,612.6,366,
2602,592.2,382.8,
2603,598.6,366,
2604,568.89812,377.36048,
2605,583.4,386,
2606,592.2,382.8,
2607,592.8,393.6,
2608,583.4,386,
2609,601.587776,371.183552,
2610,573,365.2,
2611,567,368.6,
2612,592.2,382.8,
2613,605.8,385.8,
2614,618.8,370.4,
2615,257.2,344.4,
2616,597.2,382.6,
2617,596,403.8,
2618,575.8,394.8,
2619,566.4,394.6,
2620,571.2,401.6,
2621,538.4,406.6,
2622,620.41508,371.596652,
2623,567,368.6,
2624,586,385.4,
2625,575.8,394.8,
2626,583.355792,374.93768,
2627,592.2,382.8,
2628,575.8,394.8,
2629,567.4,365.8,
2630,592.2,382.8,
2631,618.293348,362.546876,
2632,592.8,393.6,
2633,568.89812,377.36048,
2634,575.8,394.8,
2635,596,403.8,
2636,595.745792,373.57682,
2637,567.4,365.8,
2638,272,377.2,
2639,235.958564,345.02282,
2640,281,391.4,
2641,285.8,394.6,
2642,250.4,335.2,
2643,291.2,392.6,
2644,242,337,
2645,294.2,407.4,
2646,231,346.6,
2647,257.8,360.8,
2648,244.8,351.8,
2649,230.2,312.8,
2650,230.6,340.4,
2651,238.4,335.2,
2652,262.2,328.2,
2653,255.6,342.4,
2654,262.8,359,
2655,281,391.4,
2656,294.2,407.4,
2657,244.8,351.8,
2658,266.2,325.2,
2659,262.2,328.2,
2660,271.2,375.8,
2661,259.6,329.2,
2662,281,391.4,
2663,214.4,328.4,
2664,242,337,
2665,294.2,407.4,
2666,230.2,312.8,
2667,230.6,340.4,
2668,257.2,344.4,
2669,268.4,388.6,
2670,230.6,340.4,
2671,230,345.6,
2672,285.8,394.6,
2673,242,337,
2674,294.2,407.4,
2675,244.8,351.8,
2676,238.4,335.2,
2677,228.8,250.4,
2678,242,337,
2679,230.6,340.4,
2680,237.2,360.8,
2681,242,337,
2682,294.2,407.4,
2683,257.8,360.8,
2684,244.8,351.8,
2685,255.6,342.4,
2686,266.2,325.2,
2687,285.8,394.6,
2688,242,337,
2689,250.4,335.2,
2690,242,337,
2691,240.6,330.4,
2692,262.2,328.2,
2693,230.2,312.8,
2694,233.2,342.4,
2695,230.6,340.4,
2696,255.6,342.4,
2697,266.2,325.2,
2698,229.006544,302.00198,
2699,233.2,342.4,
2700,230.6,340.4,
2701,262.2,328.2,
2702,224.4,292.2,
2703,238.4,335.2,
2704,266.2,325.2,
2705,262.2,328.2,
2706,713.6,459.6,
2707,688.613396,394.522676,
2708,686.297,393.869768,
2709,639.2,325,
2710,780.873836,332.317316,
2711,780.6,328.6,
2712,778.2,328.8,
2713,775.4,331.8,
2714,777.586172,333.96122,
2715,780.557372,328.584032,
2716,843.8,288.4,
2717,848,291.4,
2718,813.8,282.2,
2719,730.352864,376.880984,
2720,727.4,304.8,
2721,739.8,314.4,
2722,798,320.6,
2723,538.4,406.6,
2724,556.6,443.4,
2725,536,426.4,
2726,788,353.2,
2727,772.4,333.8,
2728,767.4,328.2,
2729,770.39996,335.337932,
2730,228.8,250.4,
2731,287,231.4,
2732,266.6,240.4,
2733,231.6,219.4,
2734,290.8,228,
2735,236.133404,214.144184,
2736,278.4,247.6,
2737,250.2,339,
2738,257.8,360.8,
2739,236.2,326.4,
2740,244,344,
2741,257.8,360.8,
2742,235.958564,345.02282,
2743,249.8,335.8,
2744,269.194868,331.077884,
2745,262.2,328.2,
2746,262.6829,329.985584,
2747,262.8,359,
2748,281,391.4,
2749,294.2,407.4,
2750,252,376.6,
2751,263.6,387,
2752,267.8,365.6,
2753,737.6,380,
2754,707.6,381.4,
2755,719.6,392.6,
2756,721.6,388.8,
2757,213.286136,311.132804,
2758,281,391.4,
2759,291.2,392.6,
2760,292.4,390.6,
2761,294.2,407.4,
2762,266.2,325.2,
2763,262.2,328.2,
2764,313.2,405.8,
2765,271.2,375.8,
2766,257.2,344.4,
2767,268.4,388.6,
2768,266.2,325.2,
2769,259.6,329.2,
2770,260,338.2,
2771,242,337,
2772,252.14684,314.98472,
2773,281,391.4,
2774,281,391.4,
2775,213.36956,299.693132,
2776,444.2,341,
2777,827.8,298.8,
2778,829.658792,303.082304,
2779,834.8,303.8,
2780,831.6,297.6,
2781,813.057248,311.145284,
2782,737.6,487.4,
2783,711.263432,465.523124,
2784,700.4,435,
2785,713.6,459.6,
2786,679.6,437.2,
2787,739.6,479.6,
2788,707.6,465.8,
2789,692.2,416.4,
2790,686.297,393.869768,
2791,639.2,325,
2792,775.4,331.8,
2793,850.6,288.4,
2794,843.8,288.4,
2795,844,294.6,
2796,848,291.4,
2797,838.4,292.8,
2798,811.2,311.2,
2799,808.6,310.2,
2800,799.4,320.2,
2801,813.8,282.2,
2802,809.8,304,
2803,816.6,289.8,
2804,812,311.4,
2805,819.2,275,
2806,813.6,311.4,
2807,802.2,309.6,
2808,730.352864,376.880984,
2809,757.8,369.4,
2810,777.4,306,
2811,798,320.6,
2812,843,298.2,
2813,732,410.8,
2814,538.2,401.6,
2815,556.6,443.4,
2816,535,406.2,
2817,772.4,333.8,
2818,228.8,250.4,
2819,834.8,303.8,
2820,737.6,487.4,
2821,711.263432,465.523124,
2822,713.6,459.6,
2823,679.6,437.2,
2824,739.6,479.6,
2825,707.6,465.8,
2826,709.6,472,
2827,721.8,450,
2828,686.297,393.869768,
2829,639.2,325,
2830,856.4,299.6,
2831,843.8,288.4,
2832,844,294.6,
2833,848,291.4,
2834,838.4,292.8,
2835,812,311.4,
2836,730.352864,376.880984,
2837,798,320.6,
2838,841.2,299.8,
2839,834.8,303.8,
2840,831.6,297.6,
2841,834.2,299.6,
2842,813.057248,311.145284,
2843,737.6,487.4,
2844,711.263432,465.523124,
2845,700.4,435,
2846,679.6,437.2,
2847,739.6,479.6,
2848,707.6,465.8,
2849,639.2,325,
2850,831,295.2,
2851,843.8,288.4,
2852,844,294.6,
2853,848,291.4,
2854,838.4,292.8,
2855,836.807288,282.268364,
2856,813.2,309.8,
2857,813.8,282.2,
2858,812,311.4,
2859,813.6,311.4,
2860,813.8,309.8,
2861,843,298.2,
2862,671.8,438,
2863,673.4,432.2,
2864,707.6,439.2,
2865,660.4,428.6,
2866,711.263432,465.523124,
2867,688.4,434.4,
2868,704.6,434.8,
2869,713.6,459.6,
2870,679.6,437.2,
2871,739.6,479.6,
2872,707.6,465.8,
2873,718.2,461.8,
2874,716.4,443.2,
2875,665.2,435.2,
2876,706.6,466,
2877,721.8,450,
2878,692.2,416.4,
2879,688.613396,394.522676,
2880,686.297,393.869768,
2881,691.544684,392.470364,
2882,639.2,325,
2883,628.2,337.6,
2884,730.352864,376.880984,
2885,621.2,377.6,
2886,538.4,406.6,
2887,556.6,443.4,
2888,535,406.2,
2889,772.4,333.8,
2890,784.6,358.2,
2891,788.2,357.8,
2892,719.4,462.8,
2893,700.4,435,
2894,688.4,434.4,
2895,704.6,434.8,
2896,660.869144,431.735516,
2897,679.6,437.2,
2898,727.2,454.4,
2899,739.6,479.6,
2900,715.2,455,
2901,721.8,450,
2902,692.2,416.4,
2903,688.613396,394.522676,
2904,686.297,393.869768,
2905,691.544684,392.470364,
2906,639.2,325,
2907,266.2,325.2,
2908,812,311.4,
2909,730.352864,376.880984,
2910,757.8,369.4,
2911,678.8,364.6,
2912,515.8,449.2,
2913,538.4,406.6,
2914,556.6,443.4,
2915,535,406.2,
2916,772.4,333.8,
2917,228.8,250.4,
2918,688.4,434.4,
2919,709.6,470,
2920,713.6,459.6,
2921,679.6,437.2,
2922,739.6,479.6,
2923,707.6,465.8,
2924,718.2,461.8,
2925,709.6,472,
2926,706.6,466,
2927,705.6,446.2,
2928,735.939404,470.180312,
2929,709.6,472,
2930,721.8,450,
2931,686.297,393.869768,
2932,692.2,416.4,
2933,688.613396,394.522676,
2934,705.8,421.8,
2935,686.6,398.6,
2936,686.297,393.869768,
2937,691.544684,392.470364,
2938,690.326228,398.32772,
2939,692,412.4,
2940,697.2,385,
2941,692.4,400.4,
2942,682.4,415.4,
2943,683,388.6,
2944,719.4,404.4,
2945,688.2,421.6,
2946,658.6,378.6,
2947,305.6,279,
2948,299.786984,237.96512,
2949,228.8,250.4,
2950,290.8,228,
2951,639,300.8,
2952,628.2,337.6,
2953,630.8,304,
2954,640.8,291.8,
2955,630,316.2,
2956,647.4,304,
2957,629.2,292.8,
2958,266.2,325.2,
2959,680.01368,303.233144,
2960,670.6,318.6,
2961,674,309.4,
2962,659.2,316.6,
2963,682,314.4,
2964,670.30004,339.200024,
2965,679.8,301.6,
2966,666.6,305.4,
2967,666.6,311.2,
2968,674.035736,306.21632,
2969,688.4,325.2,
2970,653.8,321.8,
2971,670.30004,339.200024,
2972,702,276.8,
2973,659.4,300.6,
2974,659.2,316.6,
2975,670.2,308.4,
2976,655.2,300.6,
2977,670.30004,339.200024,
2978,666.6,305.4,
2979,578.329292,259.808372,
2980,266.2,325.2,
2981,666.6,305.4,
2982,664.6,296.6,
2983,702,276.8,
2984,663.2,313.8,
2985,678.4,329.4,
2986,665.4,341.2,
2987,590.6,317.2,
2988,624,351.4,
2989,651,300.4,
2990,659.2,323.2,
2991,687.4,338.8,
2992,683.2,331,
2993,661,359.4,
2994,704.6,340,
2995,640.4,358.8,
2996,710.2,352.2,
2997,655.4,352,
2998,692.6,343.4,
2999,693.8,359,
3000,730.352864,376.880984,
3001,688.4,325.2,
3002,685.2,327.2,
3003,678.8,364.6,
3004,618,440.4,
3005,595.8,437.4,
3006,621.40694,439.609496,
3007,589,423.6,
3008,538.2,401.6,
3009,538.4,406.6,
3010,550.917716,445.693976,
3011,556.6,443.4,
3012,535,406.2,
3013,536,426.4,
3014,595.8,437.4,
3015,626.689904,446.998208,
3016,613.8,429.4,
3017,609.621008,447.332684,
3018,602.442908,429.818408,
3019,626.13938,435.16256,
3020,631.20374,434.868776,
3021,629.2,406.6,
3022,556.6,443.4,
3023,606.6,436.4,
3024,595.2,407.6,
3025,626.689904,446.998208,
3026,613.8,429.4,
3027,595.4,432.6,
3028,602.442908,429.818408,
3029,631.20374,434.868776,
3030,629.2,406.6,
3031,812,311.4,
3032,515.8,449.2,
3033,538.4,406.6,
3034,556.6,443.4,
3035,535,406.2,
3036,536,426.4,
3037,799.4,337.4,
3038,789.664616,333.327644,
3039,771,327,
3040,782.783396,341.756684,
3041,795.7364,341.324084,
3042,779.2,320.4,
3043,515.8,449.2,
3044,788,353.2,
3045,772.4,333.8,
3046,784.6,358.2,
3047,788.2,357.8,
3048,789.6,327.2,
3049,771,327,
3050,777.4,339,
3051,795.7364,341.324084,
3052,744.2,308.8,
3053,772.4,333.8,
3054,843.8,288.4,
3055,848,291.4,
3056,812,311.4,
3057,753.2,368,
3058,730.352864,376.880984,
3059,757.8,369.4,
3060,739.8,314.4,
3061,798,320.6,
3062,515.8,449.2,
3063,538.4,406.6,
3064,556.6,443.4,
3065,788,353.2,
3066,756.6,360.8,
3067,767.4,328.2,
3068,784.6,358.2,
3069,788.2,357.8,
3070,228.8,250.4,
3071,765.4,328,
3072,626,281,
3073,782.783396,341.756684,
3074,795.7364,341.324084,
3075,812,311.4,
3076,730.352864,376.880984,
3077,757.8,369.4,
3078,798,320.6,
3079,515.8,449.2,
3080,788,353.2,
3081,767.4,328.2,
3082,784.6,358.2,
3083,788.2,357.8,
3084,789.6,327.2,
3085,813.8,282.2,
3086,812,311.4,
3087,797.677244,265.601276,
3088,798,320.6,
3089,772.4,333.8,
3090,831,295.2,
3091,828.36824,291.56468,
3092,844,294.6,
3093,838.4,292.8,
3094,841.6,268.4,
3095,836.807288,282.268364,
3096,845.8,280,
3097,797.8,320.8,
3098,843,298.2,
3099,836.807288,282.268364,
3100,848.8,283.4,
3101,812,311.4,
3102,838.4,292.8,
3103,836.807288,282.268364,
3104,813.2,309.8,
3105,813.8,282.2,
3106,812,311.4,
3107,813.6,311.4,
3108,813.8,309.8,
3109,798,320.6,
3110,556.6,443.4,
3111,788,353.2,
3112,772.4,333.8,
3113,228.8,250.4,
3114,833.084468,284.6345,
3115,836.807288,282.268364,
3116,848.8,283.4,
3117,669.8,289.6,
3118,812,311.4,
3119,722.2,306.4,
3120,711,311.6,
3121,228.8,250.4,
3122,576.4,262.8,
3123,578.329292,259.808372,
3124,584.4,275.4,
3125,569.4,251,
3126,591.148148,228.311516,
3127,547.4,253.4,
3128,564.876872,253.65392,
3129,592,274.6,
3130,650,265.6,
3131,590.368328,259.591424,
3132,520,305.6,
3133,513.4,301,
3134,801.6,319.2,
3135,798.6,320.8,
3136,803.8,317.2,
3137,799.4,320.2,
3138,804.8,305.4,
3139,801,312,
3140,813.8,282.2,
3141,816.6,289.8,
3142,797.6,313.2,
3143,777.4,306,
3144,798,320.6,
3145,792.6,318.8,
3146,801.6,319.2,
3147,798.6,320.8,
3148,800.8,327.6,
3149,800.608028,313.226612,
3150,803.8,317.2,
3151,799.4,320.2,
3152,801.8,316.6,
3153,813.8,282.2,
3154,730.352864,376.880984,
3155,757.8,369.4,
3156,794.6,304.8,
3157,797.6,313.2,
3158,794,311.8,
3159,798,320.6,
3160,784.6,358.2,
3161,800.608028,313.226612,
3162,803.8,317.2,
3163,799.4,320.2,
3164,801.8,316.6,
3165,804.8,305.4,
3166,801,312,
3167,813.8,282.2,
3168,797.6,313.2,
3169,798,320.6,
3170,807,327.6,
3171,799.4,320.2,
3172,813.8,282.2,
3173,816.6,289.8,
3174,730.352864,376.880984,
3175,757.8,369.4,
3176,753.6,319.2,
3177,777.4,306,
3178,794,311.8,
3179,798,320.6,
3180,772.4,333.8,
3181,799.4,320.2,
3182,801.8,316.6,
3183,801,312,
3184,813.8,282.2,
3185,798,320.6,
3186,772.4,333.8,
3187,784.6,358.2,
3188,811.8,317.2,
3189,810.4,309.8,
3190,804.8,305.4,
3191,806,312.4,
3192,812,311.4,
3193,730.352864,376.880984,
3194,757.8,369.4,
3195,736.4,304.4,
3196,794,311.8,
3197,812,311.4,
3198,798,320.6,
3199,813.8,282.2,
3200,816.6,289.8,
3201,775.6,292,
3202,819.2,275,
3203,812.8,286.2,
3204,802.2,309.6,
3205,789.8,283.4,
3206,812.2,296.2,
3207,730.352864,376.880984,
3208,757.8,369.4,
3209,794.6,304.8,
3210,797.6,313.2,
3211,798,320.6,
3212,843,298.2,
3213,740.8,406.6,
3214,556.6,443.4,
3215,756.6,360.8,
3216,784.6,358.2,
3217,788.2,357.8,
3218,758,295,
3219,753.6,292,
3220,746.4,293.4,
3221,761,295.4,
3222,813.8,282.2,
3223,814.6,294.2,
3224,809.8,304,
3225,812,311.4,
3226,752.2,282.6,
3227,813.6,311.4,
3228,796.8,294.4,
3229,763,286,
3230,730.352864,376.880984,
3231,757.8,369.4,
3232,722.2,306.4,
3233,739.8,314.4,
3234,739,294.4,
3235,797.8,320.8,
3236,772.4,333.8,
3237,809.8,304,
3238,812,311.4,
3239,792.2,282.8,
3240,785.6,284.2,
3241,775.6,292,
3242,813.6,311.4,
3243,810.4,313.2,
3244,802.2,309.6,
3245,789.8,283.4,
3246,796.8,294.4,
3247,812.2,296.2,
3248,813.8,309.8,
3249,752.4,380,
3250,741.2,367,
3251,730.352864,376.880984,
3252,757.8,369.4,
3253,722.2,306.4,
3254,688.4,325.2,
3255,788.2,316.2,
3256,753.6,319.2,
3257,784.4,319.6,
3258,794.6,304.8,
3259,797.6,313.2,
3260,777.4,306,
3261,794,311.8,
3262,798,320.6,
3263,792.6,318.8,
3264,843,298.2,
3265,740.8,406.6,
3266,719.6,392.6,
3267,538.4,406.6,
3268,556.6,443.4,
3269,772.4,333.8,
3270,756.6,360.8,
3271,770.39996,335.337932,
3272,784.6,358.2,
3273,783.8,355.6,
3274,788.2,357.8,
3275,228.8,250.4,
3276,752.2,282.6,
3277,792.2,282.8,
3278,785.6,284.2,
3279,772.6,281.4,
3280,774.6,285,
3281,781.8,278.6,
3282,796.6,280.2,
3283,802.2,309.6,
3284,796.8,294.4,
3285,774.8,290.4,
3286,730.352864,376.880984,
3287,757.8,369.4,
3288,688.4,325.2,
3289,739.8,314.4,
3290,772.4,333.8,
3291,812,311.4,
3292,775.6,292,
3293,813.6,311.4,
3294,810.4,313.2,
3295,812.6,307.4,
3296,802.2,309.6,
3297,796.8,294.4,
3298,813.8,309.8,
3299,730.352864,376.880984,
3300,757.8,369.4,
3301,797.6,313.2,
3302,798,320.6,
3303,843,298.2,
3304,556.6,443.4,
3305,772.4,333.8,
3306,756.6,360.8,
3307,788.2,357.8,
3308,802.2,309.6,
3309,789.8,283.4,
3310,796.8,294.4,
3311,812.2,296.2,
3312,753.2,368,
3313,730.352864,376.880984,
3314,757.8,369.4,
3315,688.4,325.2,
3316,739.8,314.4,
3317,797.6,313.2,
3318,777.4,306,
3319,798,320.6,
3320,792.6,318.8,
3321,843,298.2,
3322,538.4,406.6,
3323,556.6,443.4,
3324,535,406.2,
3325,788,353.2,
3326,772.4,333.8,
3327,756.6,360.8,
3328,784.6,358.2,
3329,788.2,357.8,
3330,730.352864,376.880984,
3331,757.8,369.4,
3332,797.6,313.2,
3333,798,320.6,
3334,843,298.2,
3335,772.4,333.8,
3336,724.4,416.8,
3337,589.2,411.4,
3338,736.691288,366.593,
3339,741.2,367,
3340,778.2,371.2,
3341,759.359336,373.565096,
3342,730.352864,376.880984,
3343,765.54932,390.103028,
3344,767.4,366.8,
3345,757.8,369.4,
3346,704.2,374.2,
3347,719.6,392.6,
3348,642.2,374.4,
3349,536.8,413,
3350,515.8,449.2,
3351,422.2,418.8,
3352,772.4,333.8,
3353,782.8,356.2,
3354,266.6,240.4,
3355,736.691288,366.593,
3356,741.2,367,
3357,730.352864,376.880984,
3358,765.54932,390.103028,
3359,757.8,378.4,
3360,751.6,369,
3361,768.2,362,
3362,730.352864,376.880984,
3363,765.54932,390.103028,
3364,757.8,378.4,
3365,772.8,371.4,
3366,757.8,369.4,
3367,699.4,377.8,
3368,729.8,374,
3369,730.352864,376.880984,
3370,765.54932,390.103028,
3371,757.8,378.4,
3372,730.4,378,
3373,742.8,380.8,
3374,757.8,369.4,
3375,699.4,377.8,
3376,755.6,388.6,
3377,768.2,362,
3378,757,392.8,
3379,746.6,382.6,
3380,741.21542,376.108832,
3381,768.8,387,
3382,765.54932,390.103028,
3383,757.8,378.4,
3384,767.4,366.8,
3385,760.8,385.8,
3386,757.8,369.4,
3387,699.4,377.8,
3388,798,320.6,
3389,740.8,406.6,
3390,711.2,381.8,
3391,750.4,392.8,
3392,719.6,392.6,
3393,716.8,380.6,
3394,678.8,364.6,
3395,538.4,406.6,
3396,556.6,443.4,
3397,756.6,360.8,
3398,667.4,326.2,
3399,660,306.8,
3400,688.2,349.8,
3401,677.6,337.8,
3402,580.6,418,
3403,691.2,320.6,
3404,731,302.4,
3405,711,311.6,
3406,730.2,305.2,
3407,678.8,364.6,
3408,704.4,319.6,
3409,684.567932,318.376016,
3410,730.2,305.2,
3411,772.4,333.8,
3412,223.8,263.4,
3413,224.439536,273.63314,
3414,224.8,263,
3415,227.6,254.4,
3416,222.62144,253.413608,
3417,224.439536,273.63314,
3418,224.439536,273.63314,
3419,778.2,328.8,
3420,759,315.2,
3421,753.6,319.2,
3422,752.8,316,
3423,771.2,315.8,
3424,747.4,305.4,
3425,772.8,306.8,
3426,776.6,317.2,
3427,776.8,315.6,
3428,736.4,304.4,
3429,739,294.4,
3430,750.2,312.6,
3431,737.2,305.2,
3432,777.4,306,
3433,798,320.6,
3434,779.2,320.4,
3435,538.4,406.6,
3436,556.6,443.4,
3437,788,353.2,
3438,772.4,333.8,
3439,228.8,250.4,
3440,738.885176,325.058048,
3441,801.2,332.8,
3442,771.2,315.8,
3443,795.8,321.8,
3444,782,319.6,
3445,736.4,304.4,
3446,784.4,319.6,
3447,794.6,304.8,
3448,797.6,313.2,
3449,777.4,306,
3450,794,311.8,
3451,798,320.6,
3452,798.6,321.2,
3453,776.6,317.2,
3454,736.4,304.4,
3455,794,311.8,
3456,798,320.6,
3457,793.6,330.4,
3458,740.4,320,
3459,774.8,304.4,
3460,779.2,320.4,
3461,556.6,443.4,
3462,788,353.2,
3463,772.4,333.8,
3464,756.6,360.8,
3465,784.6,358.2,
3466,788.2,357.8,
3467,228.8,250.4,
3468,750.4,392.8,
3469,725.2,392.2,
3470,719.6,392.6,
3471,725,380,
3472,669.2,380,
3473,693.2,370.6,
3474,698.072372,364.992824,
3475,671.4,369.2,
3476,677,362.8,
3477,632.2,366.4,
3478,693.6,369.2,
3479,621.2,377.6,
3480,630.6,373,
3481,677.8,379.8,
3482,657.10718,369.503936,
3483,562.4,439.4,
3484,535,406.2,
3485,536,426.4,
3486,507.6,422.8,
3487,772.4,333.8,
3488,756.6,360.8,
3489,767.4,328.2,
3490,770.39996,335.337932,
3491,771,339,
3492,228.8,250.4,
3493,772.4,333.8,
3494,756.6,360.8,
3495,736.2,354.2,
3496,753.737264,337.659776,
3497,784.6,358.2,
3498,714.6,360.4,
3499,788.2,357.8,
3500,769,355,
3501,765.4,347.8,
3502,771.6,346.8,
3503,779.038688,352.27196,
3504,775.8,347.8,
3505,764,343.6,
3506,736.2,354.2,
3507,776.2,349.8,
3508,763,354.4,
3509,765,349.4,
3510,772.6,353.4,
3511,770.39996,335.337932,
3512,740.6,352.8,
3513,753.737264,337.659776,
3514,784.6,358.2,
3515,788.2,357.8,
3516,762.6,341,
3517,753.737264,337.659776,
3518,784.6,357,
3519,757.4,346.8,
3520,784.6,358.2,
3521,788.2,357.8,
3522,782.6,373.8,
3523,791.07026,371.4896,
3524,740,405,
3525,740.6,352.8,
3526,227.6,229,
3527,236.57996,232.386656,
3528,228.8,250.4,
3529,234.8,225,
3530,290.8,228,
3531,279.8,247.2,
3532,278.4,247.6,
3533,254,240.8,
3534,236.133404,214.144184,
3535,611.4,265.8,
3536,601.4,270.4,
3537,602,262.2,
3538,614.4,265,
3539,643.8,265.8,
3540,645.2,283.6,
3541,638.4215,267.002996,
3542,599.4,263.4,
3543,636.8,289.6,
3544,641.2,283.8,
3545,637.6,271,
3546,259.2,356.4,
3547,230,345.6,
3548,214.4,328.4,
3549,254.2,352.4,
3550,251.23016,300.884252,
3551,233.2,342.4,
3552,271.4,351.8,
3553,237.2,360.8,
3554,237.2,360.8,
3555,292.4,390.6,
3556,244.8,351.8,
3557,232.6,340.4,
3558,293.4,391.2,
3559,285.8,394.6,
3560,767.4,366.8,
3561,757.8,369.4,
3562,732,410.8,
3563,772.4,333.8,
3564,770.39996,335.337932,
3565,771,339,
3566,784.6,358.2,
3567,551.6,435.4,
3568,536,426.4,
3569,250.4,335.2,
3570,259.19954,322.931372,
3571,291.2,392.6,
3572,242,337,
3573,247,361.8,
3574,292.4,390.6,
3575,515.8,449.2,
3576,528.6,421.4,
3577,505.6,412.8,
3578,422.2,418.8,
3579,556.6,443.4,
3580,521.8,427.2,
3581,536,426.4,
3582,518,393,
3583,526.2,437.2,
3584,772.4,333.8,
3585,266.6,240.4,
3586,294.2,407.4,
3587,719.964596,428.777444,
3588,784.6,358.2,
3589,788.2,357.8,
3590,227.6,229,
3591,720.6,434.2,
3592,722.683712,440.7407,
3593,752.4,380,
3594,771.301952,383.462108,
3595,767.4,366.8,
3596,757.8,369.4,
3597,740.8,406.6,
3598,719.6,392.6,
3599,530.4,466.2,
3600,535,406.2,
3601,536,426.4,
3602,507,466.4,
3603,526.2,437.2,
3604,540.6,408,
3605,535,406.2,
3606,536,426.4,
3607,526.2,437.2,
3608,543.4,409.8,
3609,228.8,250.4,
3610,231.6,219.4,
3611,236.133404,214.144184,
3612,231,346.6,
3613,257.8,360.8,
3614,252,376.6,
3615,232.2,349.2,
3616,263.6,387,
3617,244.8,351.8,
3618,235.6,356.4,
3619,230.2,312.8,
3620,236.8,288.6,
3621,229.006544,302.00198,
3622,233.2,342.4,
3623,230.6,340.4,
3624,255.6,342.4,
3625,239,330,
3626,234.6,319.6,
3627,267.8,365.6,
3628,225.4,309.8,
3629,257.2,344.4,
3630,268.4,388.6,
3631,267.8,365.6,
3632,268.4,388.6,
3633,238.4,335.2,
3634,440.8,322,
3635,473.8,333.8,
3636,436.8,319.8,
3637,432.158504,323.520104,
3638,453.8,341.6,
3639,444.2,341,
3640,440.2,323.2,
3641,424.4,337.4,
3642,441.650696,327.462812,
3643,418,324.2,
3644,445.6,329.4,
3645,445.250432,334.002128,
3646,444.6,341,
3647,434.2823,338.265812,
3648,424.4,337.4,
3649,430.4,327.4,
3650,403.2,351.2,
3651,405.2,406.8,
3652,438.307424,312.504356,
3653,444.2,341,
3654,405.4,338.2,
3655,452.4,315.8,
3656,455.250392,344.54618,
3657,444.6,341,
3658,437.6,338.2,
3659,421.8,336.6,
3660,444.6,341,
3661,427.941044,314.805176,
3662,452.4,315.8,
3663,820.8,306.4,
3664,848,291.4,
3665,700.4,435,
3666,713.6,459.6,
3667,679.6,437.2,
3668,689.2,437.2,
3669,692.2,416.4,
3670,843.8,288.4,
3671,844,294.6,
3672,848,291.4,
3673,838.4,292.8,
3674,843.2,295,
3675,843.8,288.4,
3676,844,294.6,
